Date,High,Low,Open,Close,Volume,Adj Close
2018-12-19,15.170000076293945,14.5,14.800000190734863,14.550000190734863,3241400,14.550000190734863
2018-12-20,15.229999542236328,14.050000190734863,15.180000305175781,14.630000114440918,7514500,14.630000114440918
2018-12-21,15.5,13.15999984741211,15.180000305175781,13.300000190734863,13876800,13.300000190734863
2018-12-24,13.829999923706055,12.65999984741211,13.039999961853027,13.710000038146973,4584300,13.710000038146973
2018-12-26,13.960000038146973,13.270000457763672,13.779999732971191,13.850000381469727,3562200,13.850000381469727
2018-12-27,14.199999809265137,13.329999923706055,13.40999984741211,14.079999923706055,2181400,14.079999923706055
2018-12-28,14.420000076293945,13.8100004196167,14.039999961853027,14.369999885559082,2762100,14.369999885559082
2018-12-31,15.0,14.399999618530273,14.569999694824219,14.59000015258789,2914100,14.59000015258789
2019-01-02,14.630000114440918,13.979999542236328,14.0,14.279999732971191,1902100,14.279999732971191
2019-01-03,14.199999809265137,12.850000381469727,14.1899995803833,12.949999809265137,5039100,12.949999809265137
2019-01-04,13.890000343322754,13.399999618530273,13.449999809265137,13.699999809265137,2971900,13.699999809265137
2019-01-07,14.369999885559082,13.739999771118164,13.9399995803833,14.270000457763672,2358000,14.270000457763672
2019-01-08,15.100000381469727,14.399999618530273,14.515000343322754,14.779999732971191,4795200,14.779999732971191
2019-01-09,16.3700008392334,14.010000228881836,14.039999961853027,15.75,7953100,15.75
2019-01-10,16.600000381469727,15.300000190734863,15.399999618530273,16.260000228881836,5974600,16.260000228881836
2019-01-11,16.09000015258789,15.289999961853027,16.020000457763672,15.359999656677246,4050200,15.359999656677246
2019-01-14,15.369999885559082,14.710000038146973,15.199999809265137,15.0600004196167,2387300,15.0600004196167
2019-01-15,15.800000190734863,15.229999542236328,15.329999923706055,15.510000228881836,3143300,15.510000228881836
2019-01-16,16.149999618530273,15.5600004196167,15.770000457763672,16.030000686645508,4317900,16.030000686645508
2019-01-17,16.81999969482422,15.75,15.899999618530273,16.530000686645508,3893900,16.530000686645508
2019-01-18,17.09000015258789,16.600000381469727,16.860000610351562,16.709999084472656,3635100,16.709999084472656
2019-01-22,16.190000534057617,15.75,16.15999984741211,15.930000305175781,4492900,15.930000305175781
2019-01-23,16.3700008392334,15.84000015258789,16.190000534057617,15.949999809265137,3083100,15.949999809265137
2019-01-24,17.18000030517578,16.0,16.09000015258789,16.889999389648438,4376000,16.889999389648438
2019-01-25,17.5,16.969999313354492,17.219999313354492,17.440000534057617,3764300,17.440000534057617
2019-01-28,18.15999984741211,16.799999237060547,17.139999389648438,17.979999542236328,4097100,17.979999542236328
2019-01-29,18.3799991607666,17.670000076293945,17.989999771118164,17.84000015258789,6344300,17.84000015258789
2019-01-30,18.299999237060547,17.68000030517578,18.190000534057617,17.760000228881836,2807300,17.760000228881836
2019-01-31,18.459999084472656,17.959999084472656,18.280000686645508,18.40999984741211,5100000,18.40999984741211
2019-02-01,18.610000610351562,17.75,18.299999237060547,17.829999923706055,3082300,17.829999923706055
2019-02-04,18.049999237060547,17.469999313354492,17.889999389648438,17.700000762939453,2415500,17.700000762939453
2019-02-05,18.434999465942383,17.65999984741211,17.760000228881836,18.209999084472656,2056400,18.209999084472656
2019-02-06,18.479999542236328,18.06999969482422,18.190000534057617,18.209999084472656,2865400,18.209999084472656
2019-02-07,18.065000534057617,16.989999771118164,17.989999771118164,17.18000030517578,4054700,17.18000030517578
2019-02-08,17.649999618530273,16.43000030517578,16.989999771118164,17.459999084472656,1702700,17.459999084472656
2019-02-11,17.950000762939453,17.149999618530273,17.825000762939453,17.290000915527344,2375000,17.290000915527344
2019-02-12,18.209999084472656,17.510000228881836,17.510000228881836,17.860000610351562,3905300,17.860000610351562
2019-02-13,18.5,17.964000701904297,18.110000610351562,18.200000762939453,2499700,18.200000762939453
2019-02-14,19.200000762939453,18.3799991607666,18.81999969482422,18.920000076293945,6906900,18.920000076293945
2019-02-15,18.510000228881836,17.719999313354492,18.5,17.739999771118164,6522000,17.739999771118164
2019-02-19,18.219999313354492,17.770000457763672,17.809999465942383,17.799999237060547,3313400,17.799999237060547
2019-02-20,18.75,18.020000457763672,18.030000686645508,18.309999465942383,5234800,18.309999465942383
2019-02-21,18.68000030517578,17.93000030517578,18.459999084472656,18.139999389648438,3018500,18.139999389648438
2019-02-22,19.549999237060547,18.424999237060547,18.450000762939453,19.479999542236328,7639100,19.479999542236328
2019-02-25,21.0,19.559999465942383,20.5,20.260000228881836,8690200,20.260000228881836
2019-02-26,19.979999542236328,19.049999237060547,19.670000076293945,19.729999542236328,4507000,19.729999542236328
2019-02-27,20.049999237060547,19.43000030517578,19.989999771118164,19.860000610351562,5961000,19.860000610351562
2019-02-28,21.5,18.540000915527344,20.899999618530273,18.979999542236328,17474500,18.979999542236328
2019-03-01,19.200000762939453,17.920000076293945,19.110000610351562,17.979999542236328,9815700,17.979999542236328
2019-03-04,19.0,17.56999969482422,17.6299991607666,18.81999969482422,10394200,18.81999969482422
2019-03-05,19.31999969482422,18.268999099731445,18.65999984741211,19.139999389648438,4526000,19.139999389648438
2019-03-06,19.1299991607666,18.514999389648438,19.0,18.65999984741211,4299400,18.65999984741211
2019-03-07,18.600000381469727,17.670000076293945,18.399999618530273,17.799999237060547,3948000,17.799999237060547
2019-03-08,18.200000762939453,17.149999618530273,17.209999084472656,17.940000534057617,3441200,17.940000534057617
2019-03-11,18.6200008392334,17.969999313354492,18.1200008392334,18.600000381469727,4642200,18.600000381469727
2019-03-12,19.260000228881836,18.6299991607666,18.709999084472656,18.899999618530273,3295500,18.899999618530273
2019-03-13,19.100000381469727,18.174999237060547,18.899999618530273,18.200000762939453,3825900,18.200000762939453
2019-03-14,18.600000381469727,18.18000030517578,18.299999237060547,18.5,1640100,18.5
2019-03-15,18.829999923706055,18.5,18.59000015258789,18.709999084472656,2184100,18.709999084472656
2019-03-18,18.950000762939453,18.3700008392334,18.90999984741211,18.5,2295800,18.5
2019-03-19,19.0,18.450000762939453,18.56999969482422,18.649999618530273,3482500,18.649999618530273
2019-03-20,18.649999618530273,17.719999313354492,18.6200008392334,17.75,5205700,17.75
2019-03-21,18.05699920654297,17.549999237060547,17.770000457763672,17.709999084472656,4727100,17.709999084472656
2019-03-22,17.690000534057617,17.200000762939453,17.600000381469727,17.209999084472656,4250900,17.209999084472656
2019-03-25,17.809999465942383,17.049999237060547,17.110000610351562,17.59000015258789,1901400,17.59000015258789
2019-03-26,17.899999618530273,17.610000610351562,17.649999618530273,17.700000762939453,2688100,17.700000762939453
2019-03-27,17.979999542236328,17.5,17.709999084472656,17.709999084472656,5441800,17.709999084472656
2019-03-28,18.200000762939453,17.670000076293945,17.75,18.100000381469727,3779300,18.100000381469727
2019-03-29,18.969999313354492,17.829999923706055,18.40999984741211,18.950000762939453,6273500,18.950000762939453
2019-04-01,19.299999237060547,18.15999984741211,19.239999771118164,18.799999237060547,5938400,18.799999237060547
2019-04-02,18.59000015258789,17.989999771118164,18.389999389648438,18.049999237060547,9102700,18.049999237060547
2019-04-03,18.600000381469727,17.979999542236328,18.270000457763672,18.079999923706055,21655200,18.079999923706055
2019-04-04,18.190000534057617,16.92099952697754,18.030000686645508,17.229999542236328,11660000,17.229999542236328
2019-04-05,18.25,17.239999771118164,17.389999389648438,18.020000457763672,7908800,18.020000457763672
2019-04-08,18.135000228881836,17.690000534057617,17.940000534057617,17.90999984741211,5201500,17.90999984741211
2019-04-09,17.959999084472656,17.770000457763672,17.920000076293945,17.84000015258789,2435300,17.84000015258789
2019-04-10,17.989999771118164,17.420000076293945,17.989999771118164,17.6299991607666,2902900,17.6299991607666
2019-04-11,17.770000457763672,17.3799991607666,17.5,17.469999313354492,3652900,17.469999313354492
2019-04-12,18.520000457763672,17.68000030517578,17.81999969482422,18.31999969482422,7307200,18.31999969482422
2019-04-15,18.149999618530273,16.8799991607666,18.079999923706055,17.18000030517578,8859100,17.18000030517578
2019-04-16,17.549999237060547,17.0,17.489999771118164,17.100000381469727,4515100,17.100000381469727
2019-04-17,17.299999237060547,16.709999084472656,17.260000228881836,16.93000030517578,5296400,16.93000030517578
2019-04-18,17.540000915527344,16.959999084472656,17.0,17.450000762939453,3426600,17.450000762939453
2019-04-22,17.75,17.0,17.0,17.719999313354492,2792600,17.719999313354492
2019-04-23,17.989999771118164,17.611000061035156,17.6200008392334,17.729999542236328,4245600,17.729999542236328
2019-04-24,17.889999389648438,17.190000534057617,17.65999984741211,17.770000457763672,2285000,17.770000457763672
2019-04-25,17.649999618530273,17.030000686645508,17.540000915527344,17.489999771118164,2990600,17.489999771118164
2019-04-26,17.809999465942383,17.2810001373291,17.469999313354492,17.780000686645508,2251800,17.780000686645508
2019-04-29,17.850000381469727,17.413000106811523,17.719999313354492,17.68000030517578,2642800,17.68000030517578
2019-04-30,17.899999618530273,17.450000762939453,17.559999465942383,17.799999237060547,3617400,17.799999237060547
2019-05-01,18.079999923706055,17.80500030517578,17.899999618530273,17.829999923706055,2544300,17.829999923706055
2019-05-02,18.149999618530273,17.514999389648438,17.799999237060547,17.719999313354492,2462900,17.719999313354492
2019-05-03,18.309999465942383,17.75,17.899999618530273,18.190000534057617,3247500,18.190000534057617
2019-05-06,17.56999969482422,17.030000686645508,17.350000381469727,17.399999618530273,4826500,17.399999618530273
2019-05-07,17.600000381469727,16.969999313354492,17.270000457763672,17.09000015258789,3042500,17.09000015258789
2019-05-08,17.389999389648438,16.799999237060547,17.079999923706055,17.139999389648438,3634400,17.139999389648438
2019-05-09,17.170000076293945,16.190000534057617,16.709999084472656,17.139999389648438,6096600,17.139999389648438
2019-05-10,17.5,16.579999923706055,17.170000076293945,17.100000381469727,3930900,17.100000381469727
2019-05-13,16.649999618530273,16.030000686645508,16.510000228881836,16.209999084472656,4672900,16.209999084472656
2019-05-14,16.700000762939453,14.819999694824219,16.690000534057617,15.390000343322754,16739100,15.390000343322754
2019-05-15,15.6899995803833,15.1899995803833,15.460000038146973,15.529999732971191,4802100,15.529999732971191
2019-05-16,15.96500015258789,15.50100040435791,15.630000114440918,15.8100004196167,3529900,15.8100004196167
2019-05-17,15.699999809265137,15.25,15.529999732971191,15.350000381469727,4076700,15.350000381469727
2019-05-20,15.100000381469727,14.430000305175781,15.0,14.579999923706055,4531100,14.579999923706055
2019-05-21,15.03499984741211,14.640000343322754,14.869999885559082,14.770000457763672,5223500,14.770000457763672
2019-05-22,14.994999885559082,14.449999809265137,14.729999542236328,14.6899995803833,2483000,14.6899995803833
2019-05-23,14.472999572753906,13.829999923706055,14.199999809265137,14.319999694824219,4847400,14.319999694824219
2019-05-24,14.574000358581543,13.989999771118164,14.489999771118164,14.050000190734863,2452900,14.050000190734863
2019-05-28,14.630000114440918,13.979999542236328,14.369999885559082,14.010000228881836,3617400,14.010000228881836
2019-05-29,14.020000457763672,13.654999732971191,13.880000114440918,13.779999732971191,3338000,13.779999732971191
2019-05-30,14.050000190734863,13.819999694824219,13.930000305175781,13.890000343322754,1532700,13.890000343322754
2019-05-31,13.720000267028809,13.300000190734863,13.630000114440918,13.5,2886300,13.5
2019-06-03,13.795000076293945,13.229999542236328,13.510000228881836,13.479999542236328,5497300,13.479999542236328
2019-06-04,14.274999618530273,13.270000457763672,13.449999809265137,14.109999656677246,5363800,14.109999656677246
2019-06-05,14.449999809265137,13.479999542236328,14.420000076293945,13.989999771118164,6164700,13.989999771118164
2019-06-06,14.34000015258789,13.729999542236328,13.899999618530273,14.170000076293945,2654300,14.170000076293945
2019-06-07,15.100000381469727,14.100000381469727,14.149999618530273,14.800000190734863,5002000,14.800000190734863
2019-06-10,15.3100004196167,14.880000114440918,14.90999984741211,15.0600004196167,3584400,15.0600004196167
2019-06-11,15.628999710083008,14.545000076293945,15.510000228881836,14.920000076293945,5314200,14.920000076293945
2019-06-12,14.779999732971191,14.40999984741211,14.5600004196167,14.6899995803833,1471300,14.6899995803833
2019-06-13,14.800000190734863,14.25,14.619999885559082,14.479999542236328,3091900,14.479999542236328
2019-06-14,14.449999809265137,14.010000228881836,14.329999923706055,14.270000457763672,2575900,14.270000457763672
2019-06-17,14.579999923706055,14.1899995803833,14.199999809265137,14.359999656677246,1461100,14.359999656677246
2019-06-18,15.5,14.5,14.59000015258789,15.15999984741211,4473100,15.15999984741211
2019-06-19,15.34000015258789,14.949999809265137,15.229999542236328,15.1899995803833,955000,15.1899995803833
2019-06-20,15.930000305175781,15.479999542236328,15.569999694824219,15.579999923706055,3130600,15.579999923706055
2019-06-21,15.569999694824219,15.100000381469727,15.34000015258789,15.4399995803833,2675600,15.4399995803833
2019-06-24,16.239999771118164,15.279999732971191,15.4399995803833,16.06999969482422,3683600,16.06999969482422
2019-06-25,16.139999389648438,15.470000267028809,15.880000114440918,15.640000343322754,2839100,15.640000343322754
2019-06-26,16.229999542236328,15.899999618530273,15.899999618530273,15.970000267028809,1905400,15.970000267028809
2019-06-27,16.25,15.9399995803833,16.06999969482422,16.100000381469727,2739800,16.100000381469727
2019-06-28,16.280000686645508,15.819999694824219,15.890000343322754,16.270000457763672,1853900,16.270000457763672
2019-07-01,16.81999969482422,16.260000228881836,16.549999237060547,16.479999542236328,4595600,16.479999542236328
2019-07-02,16.700000762939453,16.25,16.420000076293945,16.610000610351562,2952500,16.610000610351562
2019-07-03,16.65999984741211,16.299999237060547,16.600000381469727,16.6299991607666,1189600,16.6299991607666
2019-07-05,16.799999237060547,16.399999618530273,16.520000457763672,16.739999771118164,956300,16.739999771118164
2019-07-08,16.610000610351562,16.399999618530273,16.5,16.559999465942383,1076200,16.559999465942383
2019-07-09,16.65999984741211,16.183000564575195,16.299999237060547,16.600000381469727,1391200,16.600000381469727
2019-07-10,16.829999923706055,16.479999542236328,16.700000762939453,16.59000015258789,2012500,16.59000015258789
2019-07-11,16.700000762939453,16.329999923706055,16.649999618530273,16.469999313354492,1145800,16.469999313354492
2019-07-12,16.75,16.325000762939453,16.600000381469727,16.399999618530273,1399700,16.399999618530273
2019-07-15,16.65999984741211,16.405000686645508,16.579999923706055,16.450000762939453,1491300,16.450000762939453
2019-07-16,16.549999237060547,16.05500030517578,16.5,16.06999969482422,1327600,16.06999969482422
2019-07-17,16.100000381469727,15.359999656677246,16.100000381469727,15.579999923706055,2816900,15.579999923706055
2019-07-18,15.625,15.0600004196167,15.5,15.529999732971191,1997900,15.529999732971191
2019-07-19,15.800000190734863,15.425000190734863,15.65999984741211,15.539999961853027,2031700,15.539999961853027
